Datum,Ort,NS,NS_flag,LF,LF_flag,pH,pH_flag,NH4,NH4_flag,Na,Na_flag,K,K_flag,Ca,Ca_flag,Mg,Mg_flag,Cl,Cl_flag,NO3,NO3_flag,SO4,SO4_flag,Pb,Pb_flag,Cd,Cd_flag
2014-11-07,AF,4.5,1.0,16.35,1.0,6.85,1.0,1.359,1.0,0.288,1.0,0.119,1.0,0.404,1.0,0.19,1.0,0.44,1.0,1.206,1.0,0.704,1.0,,7.0,,7.0
2014-11-07,NH,0.7221259387637204,1.0,,7.0,,7.0,0.6042857142857142,1.0,0.27,1.0,0.0335,1.0,0.15,1.0,0.0335,1.0,0.4,1.0,1.417142857142857,1.0,0.52,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-07,IV,8.665511265164646,1.0,3.0,1.0,5.67,1.0,0.15,1.0,0.051,1.0,0.025,1.0,0.098,1.0,0.015,1.0,0.13,1.0,0.23,1.0,0.14,1.0,,7.0,,7.0
2014-11-07,SO,26.2,1.0,1.71,1.0,5.69,1.0,0.019,1.0,0.024,1.0,0.01,1.0,0.084,1.0,0.01,1.0,0.01,1.0,0.087,1.0,0.064,1.0,2.48446943977507e-05,1.0,0.0030525885342465,1.0
2014-11-07,LU,3.3,1.0,6.64,1.0,5.62,1.0,0.513,1.0,0.199,1.0,0.514,1.0,3.347,1.0,0.267,1.0,0.293,1.0,2.242,1.0,1.755,1.0,,7.0,,7.0
2014-11-07,WW,4.332755632582323,1.0,7.0,1.0,6.39,1.0,0.2057142857142857,1.0,0.1,1.0,0.56,1.0,0.31,1.0,0.1,1.0,0.1,1.0,1.5499999999999998,1.0,0.1,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-07,GS,6.8,1.0,10.39,1.0,6.22,1.0,0.396,1.0,0.327,1.0,0.098,1.0,0.757,1.0,0.062,1.0,0.513,1.0,1.124,1.0,0.774,1.0,,7.0,,7.0
2014-11-07,LI,3.1,1.0,8.51,1.0,5.2,1.0,0.062,1.0,0.158,1.0,0.013,1.0,0.539,1.0,0.054,1.0,0.364,1.0,0.508,1.0,1.04,1.0,,7.0,,7.0
2014-11-07,DR,5.1,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-07,OS,3.8,1.0,40.5,1.0,6.81,1.0,0.224,1.0,0.195,1.0,6.334,1.0,0.346,1.0,0.093,1.0,0.445,1.0,1.491,1.0,6.821,1.0,,7.0,,7.0
2014-11-08,LU,2.4,1.0,31.8,1.0,6.87,1.0,0.19,1.0,0.069,1.0,0.221,1.0,0.298,1.0,0.068,1.0,0.054,1.0,0.813,1.0,0.662,1.0,,7.0,,7.0
2014-11-08,SO,13.5,1.0,1.37,1.0,5.75,1.0,0.01,1.0,0.023,1.0,0.01,1.0,0.096,1.0,0.011,1.0,0.005,1.0,0.093,1.0,0.022,1.0,2.08833290297879e-05,1.0,0.0044104289536936,1.0
2014-11-08,LI,5.7,1.0,8.34,1.0,5.2,1.0,0.081,1.0,0.163,1.0,0.013,1.0,0.509,1.0,0.05,1.0,0.36,1.0,0.408,1.0,0.995,1.0,,7.0,,7.0
2014-11-08,IV,7.510109763142693,1.0,3.2,1.0,5.73,1.0,0.196,1.0,0.025,1.0,0.025,1.0,0.084,1.0,0.012,1.0,0.11,1.0,0.27,1.0,0.15,1.0,,7.0,,7.0
2014-11-08,AF,6.9,1.0,4.94,1.0,5.99,1.0,0.196,1.0,0.176,1.0,0.036,1.0,0.235,1.0,0.057,1.0,0.267,1.0,0.367,1.0,0.342,1.0,,7.0,,7.0
2014-11-08,WW,1.0976314269208551,1.0,,7.0,,7.0,0.2699999999999999,1.0,0.1,1.0,0.5,1.0,0.32,1.0,0.1,1.0,0.0335,1.0,2.125714285714286,1.0,0.1,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-09,IV,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-09,AF,7.0,1.0,7.29,1.0,6.44,1.0,0.562,1.0,0.198,1.0,0.041,1.0,0.312,1.0,0.05,1.0,0.299,1.0,0.38,1.0,0.37,1.0,,7.0,,7.0
2014-11-10,SO,6.1,1.0,2.3,1.0,5.67,1.0,0.02,1.0,0.053,1.0,0.01,1.0,0.062,1.0,0.01,1.0,0.026,1.0,0.176,1.0,0.178,1.0,0.0040112863357497,1.0,0.0112487757774462,1.0
2014-11-10,AF,4.8,1.0,6.24,1.0,6.24,1.0,0.395,1.0,0.189,1.0,0.027,1.0,0.306,1.0,0.045,1.0,0.281,1.0,0.435,1.0,0.355,1.0,,7.0,,7.0
2014-11-10,IV,0.5777007510109764,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,0.29,1.0,0.5,1.0,0.21,1.0,,7.0,,7.0
2014-11-11,AF,2.5,1.0,13.3,1.0,6.52,1.0,0.924,1.0,0.289,1.0,0.028,1.0,0.62,1.0,0.091,1.0,0.489,1.0,1.333,1.0,0.972,1.0,,7.0,,7.0
2014-11-11,IV,0.7221259387637204,1.0,,7.0,,7.0,0.733,1.0,,7.0,,7.0,,7.0,,7.0,0.35,1.0,1.31,1.0,1.07,1.0,,7.0,,7.0
2014-11-11,SO,10.7,1.0,2.4,1.0,5.47,1.0,0.023,1.0,0.054,1.0,0.01,1.0,0.067,1.0,0.01,1.0,0.029,1.0,0.2,1.0,0.168,1.0,0.0001137685548237,1.0,0.0059029636988143,1.0
2014-11-12,HF,0.2888503755054882,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-12,HG,9.9,1.0,22.0,1.0,6.28,1.0,0.513,1.0,0.367,1.0,0.143,1.0,1.277,1.0,0.59,1.0,1.915,1.0,2.277,1.0,2.235,1.0,,7.0,,7.0
2014-11-12,IV,0.5777007510109764,1.0,,7.0,,7.0,0.393,1.0,,7.0,,7.0,,7.0,,7.0,0.21,1.0,0.76,1.0,0.23,1.0,,7.0,,7.0
2014-11-12,GS,3.1,1.0,9.63,1.0,6.33,1.0,0.494,1.0,0.12,1.0,0.089,1.0,0.791,1.0,0.044,1.0,0.195,1.0,1.595,1.0,0.512,1.0,,7.0,,7.0
2014-11-12,LU,0.7,1.0,8.73,1.0,5.58,1.0,2.31,1.0,0.245,1.0,0.677,1.0,1.418,1.0,0.197,1.0,0.303,1.0,4.043,1.0,2.447,1.0,,7.0,,7.0
2014-11-12,AF,3.0,1.0,17.75,1.0,5.91,1.0,0.917,1.0,0.169,1.0,0.04,1.0,1.01,1.0,0.138,1.0,0.263,1.0,2.595,1.0,2.73,1.0,,7.0,,7.0
2014-11-12,SO,0.6,1.0,2.3,1.0,5.68,1.0,0.037,1.0,0.058,1.0,0.01,1.0,0.127,1.0,0.023,1.0,0.033,1.0,0.248,1.0,0.165,1.0,0.0001806225000089,1.0,0.0114910325618208,1.0
2014-11-13,AF,2.0,1.0,21.7,1.0,5.39,1.0,0.85,1.0,0.257,1.0,0.183,1.0,1.324,1.0,0.152,1.0,0.393,1.0,3.419,1.0,3.582,1.0,,7.0,,7.0
2014-11-14,AF,2.9,1.0,22.4,1.0,5.84,1.0,1.189,1.0,0.168,1.0,0.097,1.0,1.349,1.0,0.139,1.0,0.262,1.0,3.314,1.0,3.849,1.0,,7.0,,7.0
2014-11-15,SO,14.0,1.0,2.86,1.0,5.43,1.0,0.02,1.0,0.083,1.0,0.013,1.0,0.072,1.0,0.014,1.0,0.106,1.0,0.213,1.0,0.19,1.0,0.000218578681586,1.0,0.0139483099003556,1.0
2014-11-15,HG,2.4,1.0,33.3,1.0,5.89,1.0,1.123,1.0,0.454,1.0,0.219,1.0,1.614,1.0,0.4,1.0,4.805,1.0,2.508,1.0,2.8,1.0,,7.0,,7.0
2014-11-15,HF,0.8665511265164645,1.0,,7.0,,7.0,0.437,1.0,,7.0,,7.0,,7.0,,7.0,0.36,1.0,3.27,1.0,0.96,1.0,,7.0,,7.0
2014-11-15,IV,12.70941652224148,1.0,2.2,1.0,5.55,1.0,0.085,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.005,1.0,0.05,1.0,0.14,1.0,0.05,1.0,,7.0,,7.0
2014-11-15,AF,2.4,1.0,22.1,1.0,5.86,1.0,1.153,1.0,0.214,1.0,0.209,1.0,1.265,1.0,0.121,1.0,0.266,1.0,3.217,1.0,3.837,1.0,,7.0,,7.0
2014-11-15,MB,0.9,1.0,33.4,1.0,5.63,1.0,2.356,1.0,0.273,1.0,0.319,1.0,0.954,1.0,0.18,1.0,0.586,1.0,4.352,1.0,6.041,1.0,,7.0,,7.0
2014-11-16,SO,5.6,1.0,4.89,1.0,5.56,1.0,0.095,1.0,0.35,1.0,0.052,1.0,0.08,1.0,0.042,1.0,0.458,1.0,0.352,1.0,0.457,1.0,0.0002981657692027,1.0,0.0302642039055315,1.0
2014-11-16,DR,2.9,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-16,MB,3.8,1.0,11.32,1.0,5.82,1.0,0.701,1.0,0.278,1.0,0.208,1.0,0.254,1.0,0.053,1.0,0.38,1.0,1.486,1.0,1.191,1.0,,7.0,,7.0
2014-11-16,AF,2.8,1.0,22.4,1.0,5.2,1.0,0.984,1.0,0.241,1.0,0.213,1.0,1.119,1.0,0.114,1.0,0.303,1.0,3.045,1.0,3.853,1.0,,7.0,,7.0
2014-11-16,NB,2.8885037550548818,1.0,17.0,1.0,4.34,1.0,0.154,1.0,0.146,1.0,0.025,1.0,0.174,1.0,0.035,1.0,0.4,1.0,2.49,1.0,0.6,1.0,,7.0,,7.0
2014-11-16,NH,1.3864818024263432,1.0,,7.0,,7.0,1.8,1.0,0.29,1.0,0.1,1.0,0.05,1.0,0.0335,1.0,0.26,1.0,3.6314285714285712,1.0,1.8,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-17,HF,11.842865395725015,1.0,5.0,1.0,5.01,1.0,0.052,1.0,0.025,1.0,0.025,1.0,0.066,1.0,0.01,1.0,0.05,1.0,0.72,1.0,0.05,1.0,,7.0,,7.0
2014-11-17,NH,3.466204506065858,1.0,7.0,1.0,6.35,1.0,0.8357142857142857,1.0,0.1,1.0,0.1,1.0,0.05,1.0,0.0335,1.0,0.0335,1.0,1.5942857142857143,1.0,0.43,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-17,AF,5.0,1.0,7.16,1.0,5.2,1.0,0.162,1.0,0.086,1.0,0.071,1.0,0.261,1.0,0.029,1.0,0.109,1.0,0.636,1.0,0.79,1.0,,7.0,,7.0
2014-11-17,LU,0.4,1.0,,7.0,,7.0,0.46,1.0,0.377,1.0,0.649,1.0,0.981,1.0,0.199,1.0,0.351,1.0,3.659,1.0,1.652,1.0,,7.0,,7.0
2014-11-17,GS,2.7,1.0,5.98,1.0,5.98,1.0,0.37,1.0,0.09,1.0,0.083,1.0,0.305,1.0,0.053,1.0,0.152,1.0,0.899,1.0,0.266,1.0,,7.0,,7.0
2014-11-17,SO,5.4,1.0,2.9,1.0,5.74,1.0,0.086,1.0,0.165,1.0,0.032,1.0,0.075,1.0,0.022,1.0,0.249,1.0,0.325,1.0,0.159,1.0,0.0006148040657898,1.0,0.0155232109360247,1.0
2014-11-17,MB,17.1,1.0,6.92,1.0,5.03,1.0,0.101,1.0,0.037,1.0,0.043,1.0,0.166,1.0,0.031,1.0,0.059,1.0,0.325,1.0,0.855,1.0,,7.0,,7.0
2014-11-17,DR,10.0,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-17,LI,5.9,1.0,30.8,1.0,5.3,1.0,0.845,1.0,3.439,1.0,0.14,1.0,0.629,1.0,0.167,1.0,0.57,1.0,5.453,1.0,2.108,1.0,,7.0,,7.0
2014-11-17,HG,21.3,1.0,18.1,1.0,6.27,1.0,0.197,1.0,0.17,1.0,0.097,1.0,1.889,1.0,0.226,1.0,2.688,1.0,1.039,1.0,0.826,1.0,,7.0,,7.0
2014-11-17,IV,10.398613518197577,1.0,3.0,1.0,5.62,1.0,0.128,1.0,0.025,1.0,0.0685,1.0,0.025,1.0,0.012,1.0,0.05,1.0,0.36,1.0,0.05,1.0,,7.0,,7.0
2014-11-18,LU,4.1,1.0,6.44,1.0,5.34,1.0,0.149,1.0,0.07,1.0,0.128,1.0,0.325,1.0,0.059,1.0,0.05,1.0,0.863,1.0,0.774,1.0,,7.0,,7.0
2014-11-18,NH,1.3864818024263432,1.0,,7.0,,7.0,0.9385714285714286,1.0,0.1,1.0,0.1,1.0,0.15,1.0,0.1,1.0,0.0335,1.0,3.277142857142857,1.0,0.7,1.0,0.000175,1.0,3.5e-05,1.0
2014-11-18,IV,2.3108030040439056,1.0,3.4,1.0,5.67,1.0,0.14,1.0,0.074,1.0,0.1007,1.0,0.05,1.0,0.014,1.0,0.1,1.0,0.36,1.0,0.11,1.0,,7.0,,7.0
2014-11-18,SO,7.1,1.0,1.87,1.0,5.51,1.0,0.01,1.0,0.041,1.0,0.01,1.0,0.016,1.0,0.01,1.0,0.035,1.0,0.12,1.0,0.036,1.0,0.0001028806481051,1.0,0.0023790267839059,1.0
2014-11-18,AF,9.5,1.0,8.12,1.0,5.31,1.0,0.252,1.0,0.153,1.0,0.098,1.0,0.344,1.0,0.045,1.0,0.221,1.0,0.949,1.0,0.897,1.0,,7.0,,7.0
2014-11-18,NB,8.261120739456961,1.0,6.9,1.0,5.08,1.0,0.563,1.0,0.025,1.0,0.1718,1.0,0.066,1.0,0.014,1.0,0.05,1.0,1.5,1.0,0.31,1.0,,7.0,,7.0
2014-11-18,LI,11.2,1.0,33.5,1.0,5.2,1.0,0.941,1.0,3.555,1.0,0.193,1.0,0.644,1.0,0.164,1.0,0.608,1.0,6.47,1.0,2.201,1.0,,7.0,,7.0
2014-11-18,HF,2.946273830155979,1.0,10.1,1.0,4.71,1.0,0.098,1.0,0.065,1.0,0.0655,1.0,0.247,1.0,0.036,1.0,0.14,1.0,1.73,1.0,0.4,1.0,,7.0,,7.0
2014-11-18,OS,3.6,1.0,30.6,1.0,6.85,1.0,0.361,1.0,0.252,1.0,5.697,1.0,0.241,1.0,0.094,1.0,0.344,1.0,0.045,1.0,4.644,1.0,,7.0,,7.0
2014-11-19,LI,2.5,1.0,37.6,1.0,7.06,1.0,2.268,1.0,3.505,1.0,0.152,1.0,0.71,1.0,0.202,1.0,0.567,1.0,0.845,1.0,2.117,1.0,,7.0,,7.0
2014-11-19,OS,1.8,1.0,28.4,1.0,6.78,1.0,0.271,1.0,0.279,1.0,5.487,1.0,0.213,1.0,0.087,1.0,0.331,1.0,0.022,1.0,4.48,1.0,,7.0,,7.0
2014-11-19,SO,7.1,1.0,3.22,1.0,5.25,1.0,0.035,1.0,0.036,1.0,0.01,1.0,0.027,1.0,0.01,1.0,0.024,1.0,0.301,1.0,0.194,1.0,0.0005574022346641,1.0,0.0050082479806006,1.0
2014-11-19,LU,16.0,1.0,5.49,1.0,4.95,1.0,0.113,1.0,0.025,1.0,0.054,1.0,0.084,1.0,0.021,1.0,0.015,1.0,1.086,1.0,0.522,1.0,,7.0,,7.0
2014-11-20,LI,0.1,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-23,DR,2.5,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-24,LI,1.3,1.0,37.7,1.0,7.1,1.0,2.228,1.0,3.795,1.0,0.143,1.0,0.638,1.0,0.191,1.0,0.593,1.0,0.919,1.0,2.16,1.0,,7.0,,7.0
2014-11-29,MB,6.7,1.0,26.2,1.0,6.27,1.0,0.724,1.0,0.396,1.0,0.197,1.0,2.418,1.0,0.177,1.0,0.607,1.0,1.006,1.0,5.803,1.0,,7.0,,7.0
2014-11-30,SO,5.8,1.0,9.58,1.0,6.51,1.0,0.088,1.0,0.287,1.0,0.057,1.0,1.36,1.0,0.108,1.0,0.264,1.0,0.384,1.0,1.623,1.0,2.5e-07,1.0,0.0145917652460704,1.0
2014-11-30,HG,4.7,1.0,29.2,1.0,6.5,1.0,0.292,1.0,0.672,1.0,0.4,1.0,2.159,1.0,0.669,1.0,2.76,1.0,1.908,1.0,3.161,1.0,,7.0,,7.0
2014-11-30,HF,0.4043905257076834,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,2.25,1.0,0.95,1.0,13.2,1.0,,7.0,,7.0
2014-11-30,IV,5.488157134604276,1.0,9.4,1.0,5.75,1.0,0.312,1.0,0.191,1.0,0.0553,1.0,1.089,1.0,0.076,1.0,0.24,1.0,0.26,1.0,1.29,1.0,,7.0,,7.0
2014-11-30,MB,0.5,1.0,42.1,1.0,5.7,1.0,1.019,1.0,0.875,1.0,0.525,1.0,3.29,1.0,0.436,1.0,1.473,1.0,2.49,1.0,10.033,1.0,,7.0,,7.0
2014-11-30,DR,14.1,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-11-30,LU,1.8,1.0,28.8,1.0,6.77,1.0,0.163,1.0,3.483,1.0,0.572,1.0,1.657,1.0,0.08,1.0,0.501,1.0,2.203,1.0,3.692,1.0,,7.0,,7.0
2014-11-30,AF,4.4,1.0,46.9,1.0,4.97,1.0,0.827,1.0,0.868,1.0,0.156,1.0,1.941,1.0,1.564,1.0,1.552,1.0,6.269,1.0,8.687,1.0,,7.0,,7.0
2014-12-01,HF,2.5996533795493937,1.0,6.9,1.0,5.3,1.0,0.012,1.0,0.122,1.0,0.0718,1.0,0.75,1.0,0.062,1.0,0.19,1.0,0.82,1.0,0.88,1.0,,7.0,,7.0
2014-12-01,LI,0.9,1.0,86.6,1.0,4.01,1.0,0.865,1.0,3.371,1.0,0.639,1.0,1.999,1.0,0.296,1.0,0.874,1.0,14.344,1.0,7.313,1.0,,7.0,,7.0
2014-12-01,AF,2.9,1.0,18.26,1.0,5.77,1.0,0.532,1.0,0.34,1.0,0.168,1.0,1.086,1.0,0.332,1.0,0.509,1.0,1.122,1.0,3.991,1.0,,7.0,,7.0
2014-12-01,MB,0.7,1.0,49.0,1.0,6.62,1.0,1.305,1.0,1.01,1.0,0.545,1.0,4.055,1.0,0.593,1.0,1.56,1.0,3.21,1.0,10.307,1.0,,7.0,,7.0
2014-12-01,SO,2.0,1.0,9.5,1.0,6.45,1.0,0.063,1.0,0.256,1.0,0.042,1.0,1.361,1.0,0.098,1.0,0.258,1.0,0.598,1.0,1.226,1.0,0.0002063951503723,1.0,0.016368926614083,1.0
2014-12-01,LU,0.5,1.0,13.92,1.0,6.32,1.0,0.181,1.0,1.476,1.0,0.901,1.0,1.411,1.0,0.127,1.0,0.881,1.0,2.131,1.0,3.24,1.0,,7.0,,7.0
2014-12-01,IV,21.66377816291161,1.0,2.4,1.0,5.52,1.0,0.085,1.0,0.025,1.0,0.025,1.0,0.055,1.0,0.011,1.0,0.05,1.0,0.1,1.0,0.2,1.0,,7.0,,7.0
2014-12-01,DR,1.5,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-12-02,LI,0.3,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-12-02,AF,3.0,1.0,52.9,1.0,7.02,1.0,1.511,1.0,3.061,1.0,0.752,1.0,3.3,1.0,0.458,1.0,4.738,1.0,3.107,1.0,4.097,1.0,,7.0,,7.0
2014-12-03,IV,4.621606008087811,1.0,3.0,1.0,5.58,1.0,0.141,1.0,0.025,1.0,0.025,1.0,0.07,1.0,0.015,1.0,0.05,1.0,0.48,1.0,0.05,1.0,,7.0,,7.0
2014-12-03,AF,2.2,1.0,48.5,1.0,6.84,1.0,1.085,1.0,1.746,1.0,1.297,1.0,2.739,1.0,0.383,1.0,2.725,1.0,5.417,1.0,5.745,1.0,,7.0,,7.0
2014-12-03,SO,3.6,1.0,7.61,1.0,6.32,1.0,0.116,1.0,0.255,1.0,0.032,1.0,0.924,1.0,0.062,1.0,0.235,1.0,0.598,1.0,0.939,1.0,0.0001117915221369,1.0,0.0295919515589224,1.0
2014-12-04,IV,1.4442518775274409,1.0,3.4,1.0,5.61,1.0,0.162,1.0,,7.0,,7.0,,7.0,,7.0,0.05,1.0,0.48,1.0,0.05,1.0,,7.0,,7.0
2014-12-04,DR,1.3,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-12-04,AF,1.0,1.0,122.2,1.0,7.8,1.0,1.648,1.0,0.961,1.0,1.003,1.0,19.79,1.0,1.661,1.0,1.421,1.0,5.811,1.0,4.766,1.0,,7.0,,7.0
2014-12-05,AF,6.8,1.0,23.1,1.0,6.6,1.0,0.417,1.0,0.226,1.0,0.201,1.0,1.459,1.0,0.846,1.0,0.337,1.0,3.465,1.0,3.268,1.0,,7.0,,7.0
2014-12-05,LU,0.8,1.0,20.3,1.0,6.59,1.0,0.086,1.0,4.977,1.0,0.857,1.0,1.749,1.0,0.106,1.0,0.808,1.0,1.741,1.0,4.347,1.0,,7.0,,7.0
2014-12-05,LI,6.2,1.0,33.9,1.0,4.78,1.0,0.272,1.0,2.468,1.0,0.117,1.0,1.248,1.0,0.216,1.0,0.385,1.0,3.748,1.0,5.939,1.0,,7.0,,7.0
2014-12-05,MB,3.0,1.0,14.03,1.0,6.23,1.0,0.58,1.0,0.219,1.0,0.17,1.0,1.003,1.0,0.136,1.0,0.197,1.0,0.695,1.0,2.531,1.0,,7.0,,7.0
2014-12-05,HG,4.7,1.0,38.3,1.0,6.71,1.0,0.25,1.0,1.351,1.0,0.582,1.0,2.135,1.0,1.784,1.0,4.878,1.0,3.763,1.0,2.758,1.0,,7.0,,7.0
2014-12-05,DR,1.7,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2014-12-06,OS,12.3,1.0,12.61,1.0,6.44,1.0,0.324,1.0,0.079,1.0,1.232,1.0,0.356,1.0,0.093,1.0,0.098,1.0,0.375,1.0,1.843,1.0,,7.0,,7.0
2014-12-06,LU,9.1,1.0,6.54,1.0,5.55,1.0,0.098,1.0,0.49,1.0,0.128,1.0,0.162,1.0,0.016,1.0,0.052,1.0,0.874,1.0,0.661,1.0,,7.0,,7.0
2014-12-06,AF,11.4,1.0,10.33,1.0,6.38,1.0,0.166,1.0,0.286,1.0,0.166,1.0,0.627,1.0,0.298,1.0,0.411,1.0,0.999,1.0,1.102,1.0,,7.0,,7.0
2014-12-06,LI,1.9,1.0,29.8,1.0,4.95,1.0,0.154,1.0,2.479,1.0,0.09,1.0,1.272,1.0,0.218,1.0,0.378,1.0,3.284,1.0,5.866,1.0,,7.0,,7.0
2014-12-06,GS,2.9,1.0,5.98,1.0,5.74,1.0,0.01,1.0,0.245,1.0,0.068,1.0,0.713,1.0,0.096,1.0,0.23,1.0,1.383,1.0,0.688,1.0,,7.0,,7.0
2014-12-06,MB,3.9,1.0,7.96,1.0,6.22,1.0,0.144,1.0,0.068,1.0,0.06,1.0,0.836,1.0,0.078,1.0,0.055,1.0,0.35,1.0,1.139,1.0,,7.0,,7.0
2014-12-07,LI,2.8,1.0,30.4,1.0,5.09,1.0,0.229,1.0,2.537,1.0,0.121,1.0,1.3,1.0,0.223,1.0,0.399,1.0,3.345,1.0,5.912,1.0,,7.0,,7.0
2014-12-07,AF,2.3,1.0,31.0,1.0,6.98,1.0,0.431,1.0,1.234,1.0,0.582,1.0,2.832,1.0,0.487,1.0,1.799,1.0,2.346,1.0,1.561,1.0,,7.0,,7.0
2014-12-07,SO,3.6,1.0,6.34,1.0,6.13,1.0,0.054,1.0,0.194,1.0,0.018,1.0,0.729,1.0,0.05,1.0,0.139,1.0,0.727,1.0,0.777,1.0,0.0001366102278656,1.0,0.0213911326528559,1.0
2014-12-07,LU,10.4,1.0,5.61,1.0,5.07,1.0,0.01,1.0,0.102,1.0,0.062,1.0,0.106,1.0,0.012,1.0,0.016,1.0,0.705,1.0,0.382,1.0,,7.0,,7.0
2014-12-07,HF,0.5777007510109764,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,1.04,1.0,3.74,1.0,3.12,1.0,,7.0,,7.0
2014-12-08,SO,5.2,1.0,4.39,1.0,5.59,1.0,0.093,1.0,0.064,1.0,0.013,1.0,0.336,1.0,0.025,1.0,0.063,1.0,0.659,1.0,0.563,1.0,0.0003527179807754,1.0,0.0304677807713624,1.0
2014-12-08,LU,0.8,1.0,,7.0,,7.0,1.088,1.0,0.294,1.0,0.271,1.0,0.448,1.0,0.089,1.0,0.086,1.0,5.297,1.0,2.326,1.0,,7.0,,7.0
2014-12-10,NB,1.7908723281340266,1.0,24.2,1.0,4.78,1.0,1.07,1.0,0.259,1.0,0.225,1.0,0.925,1.0,0.128,1.0,0.45,1.0,4.86,1.0,2.45,1.0,,7.0,,7.0
2014-12-10,HF,0.635470826112074,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,0.78,1.0,3.68,1.0,1.75,1.0,,7.0,,7.0
2014-12-11,OS,5.2,1.0,12.49,1.0,6.47,1.0,0.413,1.0,0.193,1.0,1.194,1.0,0.312,1.0,0.071,1.0,0.146,1.0,0.141,1.0,1.839,1.0,,7.0,,7.0
2014-12-11,LI,1.6,1.0,47.7,1.0,4.48,1.0,0.375,1.0,2.726,1.0,0.256,1.0,1.312,1.0,0.224,1.0,0.514,1.0,6.06,1.0,6.989,1.0,,7.0,,7.0
2014-12-11,HF,2.426343154246101,1.0,8.1,1.0,5.42,1.0,0.059,1.0,0.204,1.0,0.0834,1.0,0.737,1.0,0.126,1.0,0.37,1.0,1.46,1.0,0.49,1.0,,7.0,,7.0
2014-12-12,AF,2.4,1.0,49.3,1.0,7.33,1.0,0.696,1.0,0.927,1.0,0.733,1.0,6.452,1.0,0.545,1.0,1.389,1.0,2.961,1.0,2.8,1.0,,7.0,,7.0
2014-12-12,MB,0.6,1.0,118.7,1.0,6.78,1.0,7.72,1.0,4.181,1.0,3.29,1.0,4.072,1.0,0.905,1.0,7.46,1.0,13.51,1.0,19.15,1.0,,7.0,,7.0
2014-12-14,GS,0.5,1.0,40.1,1.0,6.09,1.0,0.226,1.0,1.814,1.0,0.325,1.0,3.437,1.0,0.39,1.0,3.246,1.0,1.699,1.0,7.871,1.0,,7.0,,7.0
2014-12-14,SO,2.9,1.0,8.65,1.0,5.63,1.0,0.182,1.0,0.21,1.0,0.034,1.0,0.772,1.0,0.07,1.0,0.133,1.0,1.791,1.0,0.991,1.0,0.0004549701319752,1.0,0.0486089466989304,1.0
2014-12-15,HF,2.8885037550548818,1.0,12.3,1.0,6.01,1.0,0.131,1.0,0.168,1.0,0.0705,1.0,1.384,1.0,0.338,1.0,0.24,1.0,1.14,1.0,1.17,1.0,,7.0,,7.0
2014-12-15,GS,2.5,1.0,9.26,1.0,5.89,1.0,0.067,1.0,0.244,1.0,0.221,1.0,0.727,1.0,0.114,1.0,0.204,1.0,1.714,1.0,0.814,1.0,,7.0,,7.0
2014-12-15,MB,0.7,1.0,36.4,1.0,6.56,1.0,3.0,1.0,0.472,1.0,0.323,1.0,1.161,1.0,0.129,1.0,0.861,1.0,2.83,1.0,6.104,1.0,,7.0,,7.0
